time/s	<Ewe/V>	I/mA	
2.026105148816278E+003	3.7853267E+000	1.9336650E+002
2.026205148813751E+003	3.7714844E+000	1.9325191E+002
2.026305148811225E+003	3.7804031E+000	1.9330920E+002
2.026405148808699E+003	3.7797375E+000	1.9327736E+002
2.026505148806173E+003	3.7777052E+000	1.9327736E+002
2.026605148803646E+003	3.7797873E+000	1.9331557E+002
2.026705148801120E+003	3.7849202E+000	1.9325191E+002
2.026805148798594E+003	3.7820148E+000	1.9327736E+002
2.026905148796068E+003	3.7817144E+000	1.9333467E+002
2.027005148793542E+003	3.7820654E+000	1.9332829E+002
2.027105148791015E+003	3.7862196E+000	1.9322643E+002
2.027205148788489E+003	3.7776158E+000	1.9335376E+002
2.027305148785963E+003	3.7765248E+000	1.9325191E+002
2.027405148783437E+003	3.7807927E+000	1.9334740E+002
2.027505148780911E+003	3.7792416E+000	1.9341107E+002
2.027605148778384E+003	3.7777352E+000	1.9326463E+002
2.027705148775858E+003	3.7856514E+000	1.9333467E+002
2.027805148773332E+003	3.7816534E+000	1.9328372E+002
2.027905148770806E+003	3.7785816E+000	1.9327101E+002
2.028005148768279E+003	3.7761977E+000	1.9332193E+002
2.028105148765753E+003	3.7793379E+000	1.9329012E+002
2.028205148763227E+003	3.7760751E+000	1.9333467E+002
2.028305148760701E+003	3.7778089E+000	1.9326463E+002
2.028405148758175E+003	3.7714779E+000	1.9331557E+002
2.028505148755648E+003	3.7711887E+000	1.9329012E+002
2.028605148753122E+003	3.7770052E+000	1.9326463E+002
2.028705148750596E+003	3.7742407E+000	1.9325191E+002
2.028805148748070E+003	3.7803319E+000	1.9328372E+002
2.028905148745544E+003	3.7848353E+000	1.9326463E+002
2.029005148743017E+003	3.7815421E+000	1.9330920E+002
2.029105148740491E+003	3.7795570E+000	1.9327736E+002
2.029205148737965E+003	3.7801914E+000	1.9331557E+002
2.029305148735439E+003	3.7781575E+000	1.9323917E+002
2.029405148732912E+003	3.7782075E+000	1.9329012E+002
2.029505148730386E+003	3.7780173E+000	1.9334103E+002
2.029605148727860E+003	3.7797379E+000	1.9327101E+002
2.029705148725334E+003	3.7825773E+000	1.9327736E+002
2.029805148722808E+003	3.7746971E+000	1.9333467E+002
2.029905148720281E+003	3.7751751E+000	1.9326463E+002
2.030005148717755E+003	3.7845998E+000	1.9323917E+002
2.030105148715229E+003	3.7722783E+000	1.9323917E+002
2.030205148712703E+003	3.7834449E+000	1.9325191E+002
2.030305148710177E+003	3.7802989E+000	1.9332829E+002
2.030405148707650E+003	3.7819762E+000	1.9330920E+002
2.030505148705124E+003	3.7859595E+000	1.9323917E+002
2.030605148702598E+003	3.7824194E+000	1.9332829E+002
2.030705148700072E+003	3.7784257E+000	1.9328372E+002
2.030805148697546E+003	3.7777109E+000	1.9330283E+002
2.030905148695019E+003	3.7826943E+000	1.9329012E+002
2.031005148692493E+003	3.7799366E+000	1.9329012E+002
2.031105148689967E+003	3.7769318E+000	1.9325826E+002
2.031205148687441E+003	3.7870734E+000	1.9332193E+002
2.031305148684914E+003	3.7809820E+000	1.9332829E+002
2.031405148682388E+003	3.7815552E+000	1.9326463E+002
2.031505148679862E+003	3.7892113E+000	1.9331557E+002
2.031605148677336E+003	3.7838850E+000	1.9332193E+002
2.031705148674810E+003	3.7850671E+000	1.9333467E+002
2.031805148672283E+003	3.7789373E+000	1.9329012E+002
2.031905148669757E+003	3.7766411E+000	1.9327101E+002
2.032005148667231E+003	3.7737997E+000	1.9328372E+002
2.032105148664705E+003	3.7766972E+000	1.9333467E+002
2.032205148662179E+003	3.7748113E+000	1.9330920E+002
2.032305148659652E+003	3.7738986E+000	1.9332829E+002
2.032405148657126E+003	3.7727509E+000	1.9331557E+002
2.032505148654600E+003	3.7726648E+000	1.9334103E+002
2.032605148652074E+003	3.7812655E+000	1.9323917E+002
2.032705148649547E+003	3.7843509E+000	1.9328372E+002
2.032805148647021E+003	3.7767587E+000	1.9333467E+002
2.032905148644495E+003	3.7846415E+000	1.9326463E+002
2.033005148641969E+003	3.7851064E+000	1.9336650E+002
2.033105148639443E+003	3.7935939E+000	1.9321370E+002
2.033205148636916E+003	3.7875006E+000	1.9328372E+002
2.033305148634390E+003	3.7734723E+000	1.9332193E+002
2.033405148631864E+003	3.7844172E+000	1.9326463E+002
2.033505148629338E+003	3.7820258E+000	1.9328372E+002
2.033605148626812E+003	3.7791507E+000	1.9329012E+002
2.033705148624285E+003	3.7792985E+000	1.9327736E+002
2.033805148621759E+003	3.7821898E+000	1.9334103E+002
2.033905148619233E+003	3.7788975E+000	1.9334740E+002
2.034005148616707E+003	3.7750952E+000	1.9327101E+002
2.034105148614181E+003	3.7765977E+000	1.9329012E+002
2.034205148611654E+003	3.7698915E+000	1.9326463E+002
2.034305148609128E+003	3.7725723E+000	1.9330283E+002
2.034405148606602E+003	3.7709901E+000	1.9330920E+002
2.034505148604076E+003	3.7743917E+000	1.9331557E+002
2.034605148601549E+003	3.7742620E+000	1.9326463E+002
2.034705148599023E+003	3.7697551E+000	1.9327736E+002
2.034805148596497E+003	3.7755830E+000	1.9329012E+002
2.034905148593971E+003	3.7748511E+000	1.9334740E+002
2.035005148591445E+003	3.7747447E+000	1.9327736E+002
2.035105148588918E+003	3.7664979E+000	1.9329012E+002
2.035205148586392E+003	3.7708631E+000	1.9327101E+002
2.035305148583866E+003	3.7712467E+000	1.9325191E+002
2.035405148581340E+003	3.7759433E+000	1.9327101E+002
2.035505148578814E+003	3.7722938E+000	1.9331557E+002
2.035605148576287E+003	3.7740598E+000	1.9336012E+002
2.035705148573761E+003	3.7660372E+000	1.9337923E+002
2.035805148571235E+003	3.7732460E+000	1.9327736E+002
2.035905148568709E+003	3.7742801E+000	1.9326463E+002
2.036005148566182E+003	3.7773733E+000	1.9329012E+002
2.036105148563656E+003	3.7812717E+000	1.9334103E+002
2.036205148561130E+003	3.7813263E+000	1.9333467E+002
2.036305148558604E+003	3.7783749E+000	1.9326463E+002
2.036405148556078E+003	3.7812421E+000	1.9331557E+002
2.036505148553551E+003	3.7759197E+000	1.9330920E+002
2.036605148551025E+003	3.7812252E+000	1.9324553E+002
2.036705148548499E+003	3.7887027E+000	1.9332193E+002
2.036805148545973E+003	3.7759864E+000	1.9326463E+002
2.036905148543447E+003	3.7761467E+000	1.9327101E+002
2.037005148540920E+003	3.7752221E+000	1.9331557E+002
2.037105148538394E+003	3.7741547E+000	1.9331557E+002
2.037205148535868E+003	3.7746830E+000	1.9327101E+002
2.037305148533342E+003	3.7733672E+000	1.9334103E+002
2.037405148530816E+003	3.7772293E+000	1.9332193E+002
2.037505148528289E+003	3.7728648E+000	1.9329012E+002
2.037605148525763E+003	3.7701511E+000	1.9332829E+002
2.037705148523237E+003	3.7832384E+000	1.9331557E+002
2.037805148520711E+003	3.7804189E+000	1.9322643E+002
2.037905148518184E+003	3.7742274E+000	1.9324553E+002
2.038005148515658E+003	3.7758162E+000	1.9327101E+002
2.038105148513132E+003	3.7765803E+000	1.9332193E+002
2.038205148510606E+003	3.7778304E+000	1.9332193E+002
2.038305148508080E+003	3.7808499E+000	1.9332193E+002
2.038405148505553E+003	3.7743094E+000	1.9330283E+002
2.038505148503027E+003	3.7814054E+000	1.9328372E+002
2.038605148500501E+003	3.7841129E+000	1.9327101E+002
2.038705148497975E+003	3.7750254E+000	1.9330920E+002
2.038805148495449E+003	3.7746148E+000	1.9325826E+002
2.038905148492922E+003	3.7756634E+000	1.9334740E+002
2.039005148490396E+003	3.7726724E+000	1.9329646E+002
2.039105148487870E+003	3.7762718E+000	1.9333467E+002
2.039205148485344E+003	3.7790046E+000	1.9330283E+002
2.039305148482817E+003	3.7771869E+000	1.9333467E+002
2.039405148480291E+003	3.7779107E+000	1.9330920E+002
2.039505148477765E+003	3.7807522E+000	1.9332193E+002
2.039605148475239E+003	3.7754843E+000	1.9331557E+002
2.039705148472713E+003	3.7826726E+000	1.9329012E+002
2.039805148470186E+003	3.7725818E+000	1.9337286E+002
2.039905148467660E+003	3.7756200E+000	1.9331557E+002
2.040005148465134E+003	3.7880490E+000	1.9325826E+002
2.040105148462608E+003	3.7810502E+000	1.9327101E+002
2.040205148460082E+003	3.7798741E+000	1.9329646E+002
2.040305148457555E+003	3.7808988E+000	1.9332193E+002
2.040405148455029E+003	3.7760398E+000	1.9332193E+002
2.040505148452503E+003	3.7797356E+000	1.9328372E+002
2.040605148449977E+003	3.7712309E+000	1.9324553E+002
2.040705148447450E+003	3.7840273E+000	1.9323917E+002
2.040805148444924E+003	3.7785103E+000	1.9330920E+002
2.040905148442398E+003	3.7705562E+000	1.9327736E+002
2.041005148439872E+003	3.7780828E+000	1.9331557E+002
2.041105148437346E+003	3.7808127E+000	1.9329012E+002
2.041205148434819E+003	3.7813842E+000	1.9332829E+002
2.041305148432293E+003	3.7773306E+000	1.9331557E+002
2.041405148429767E+003	3.7754068E+000	1.9332829E+002
2.041505148427241E+003	3.7787023E+000	1.9327101E+002
2.041605148424715E+003	3.7764165E+000	1.9328372E+002
2.041705148422188E+003	3.7755182E+000	1.9322008E+002
2.041805148419662E+003	3.7777753E+000	1.9328372E+002
2.041905148417136E+003	3.7820170E+000	1.9324553E+002
2.042005148414610E+003	3.7859697E+000	1.9330283E+002
2.042105148412084E+003	3.7909257E+000	1.9329646E+002
2.042205148409557E+003	3.7873085E+000	1.9330920E+002
2.042305148407031E+003	3.7769861E+000	1.9331557E+002
2.042405148404505E+003	3.7753127E+000	1.9322008E+002
2.042505148401979E+003	3.7819834E+000	1.9329646E+002
2.042605148399452E+003	3.7942519E+000	1.9325191E+002
2.042705148396926E+003	3.7851474E+000	1.9330283E+002
2.042805148394400E+003	3.7789366E+000	1.9336012E+002
2.042905148391874E+003	3.7860289E+000	1.9329012E+002
2.043005148389348E+003	3.7810760E+000	1.9334740E+002
2.043105148386821E+003	3.7741153E+000	1.9323917E+002
2.043205148384295E+003	3.7776105E+000	1.9332193E+002
2.043305148381769E+003	3.7692676E+000	1.9329646E+002
2.043405148379243E+003	3.7711787E+000	1.9330283E+002
2.043505148376717E+003	3.7767303E+000	1.9327736E+002
2.043605148374190E+003	3.7811017E+000	1.9331557E+002
2.043705148371664E+003	3.7749836E+000	1.9329012E+002
2.043805148369138E+003	3.7825029E+000	1.9327736E+002
2.043905148366612E+003	3.7817745E+000	1.9329646E+002
2.044005148364085E+003	3.7782845E+000	1.9328372E+002
2.044105148361559E+003	3.7827387E+000	1.9327736E+002
2.044205148359033E+003	3.7789867E+000	1.9332193E+002
2.044305148356507E+003	3.7778842E+000	1.9326463E+002
2.044405148353981E+003	3.7821665E+000	1.9329012E+002
2.044505148351454E+003	3.7766478E+000	1.9338560E+002
2.044605148348928E+003	3.7871721E+000	1.9329012E+002
2.044705148346402E+003	3.7884529E+000	1.9330920E+002
2.044805148343876E+003	3.7783666E+000	1.9329012E+002
2.044905148341350E+003	3.7769885E+000	1.9327101E+002
2.045005148338823E+003	3.7767575E+000	1.9324553E+002
2.045105148336297E+003	3.7795744E+000	1.9336012E+002
2.045205148333771E+003	3.7815287E+000	1.9328372E+002
2.045305148331245E+003	3.7816691E+000	1.9327101E+002
2.045405148328719E+003	3.7785823E+000	1.9327101E+002
2.045505148326192E+003	3.7758973E+000	1.9330920E+002
2.045605148323666E+003	3.7761917E+000	1.9330283E+002
2.045705148321140E+003	3.7780499E+000	1.9326463E+002
2.045805148318614E+003	3.7747378E+000	1.9325826E+002
2.045905148316087E+003	3.7772052E+000	1.9330920E+002
2.046005148313561E+003	3.7768791E+000	1.9326463E+002
2.046105148311035E+003	3.7900496E+000	1.9337286E+002
2.046205148308509E+003	3.7775116E+000	1.9334103E+002
2.046305148305983E+003	3.7760732E+000	1.9330283E+002
2.046405148303456E+003	3.7789652E+000	1.9332193E+002
2.046505148300930E+003	3.7796421E+000	1.9326463E+002
2.046605148298404E+003	3.7866755E+000	1.9325826E+002
2.046705148295878E+003	3.7799783E+000	1.9328372E+002
2.046805148293352E+003	3.7828529E+000	1.9332829E+002
2.046905148290825E+003	3.7837780E+000	1.9334740E+002
2.047005148288299E+003	3.7951386E+000	1.9330283E+002
2.047105148285773E+003	3.7785039E+000	1.9330920E+002
2.047205148283247E+003	3.7826519E+000	1.9323917E+002
2.047305148280720E+003	3.7762194E+000	1.9330283E+002
2.047405148278194E+003	3.7712004E+000	1.9336012E+002
2.047505148275668E+003	3.7733109E+000	1.9332829E+002
2.047605148273142E+003	3.7663150E+000	1.9331557E+002
2.047705148270616E+003	3.7769969E+000	1.9328372E+002
2.047805148268089E+003	3.7719512E+000	1.9325191E+002
2.047905148265563E+003	3.7703218E+000	1.9337286E+002
2.048005148263037E+003	3.7703507E+000	1.9329646E+002
2.048105148260511E+003	3.7718174E+000	1.9330920E+002
2.048205148257985E+003	3.7730246E+000	1.9328372E+002
2.048305148255458E+003	3.7757509E+000	1.9332829E+002
2.048405148252932E+003	3.7795982E+000	1.9322643E+002
2.048505148250406E+003	3.7829630E+000	1.9330920E+002
2.048605148247880E+003	3.7793772E+000	1.9330283E+002
2.048705148245353E+003	3.7778513E+000	1.9329012E+002
2.048805148242827E+003	3.7799382E+000	1.9331557E+002
2.048905148240301E+003	3.7768571E+000	1.9326463E+002
2.049005148237775E+003	3.7733405E+000	1.9323917E+002
2.049105148235249E+003	3.7770159E+000	1.9324553E+002
2.049205148232722E+003	3.7768383E+000	1.9337923E+002
2.049305148230196E+003	3.7817786E+000	1.9334740E+002
2.049405148227670E+003	3.7779450E+000	1.9327736E+002
2.049505148225144E+003	3.7765572E+000	1.9329646E+002
2.049605148222618E+003	3.7777486E+000	1.9329012E+002
2.049705148220091E+003	3.7785764E+000	1.9325826E+002
2.049805148217565E+003	3.7820034E+000	1.9327736E+002
2.049905148215039E+003	3.7794306E+000	1.9325191E+002
2.050005148212513E+003	3.7790427E+000	1.9332829E+002
2.050105148209987E+003	3.7743173E+000	1.9327101E+002
2.050205148207460E+003	3.7749674E+000	1.9336650E+002
2.050305148204934E+003	3.7784152E+000	1.9337286E+002
2.050405148202408E+003	3.7784297E+000	1.9331557E+002
2.050505148199882E+003	3.7821016E+000	1.9329646E+002
2.050605148197355E+003	3.7815671E+000	1.9331557E+002
2.050705148194829E+003	3.7757933E+000	1.9333467E+002
2.050805148192303E+003	3.7785044E+000	1.9330920E+002
2.050905148189777E+003	3.7808332E+000	1.9330283E+002
2.051005148187251E+003	3.7822063E+000	1.9322008E+002
2.051105148184724E+003	3.7782469E+000	1.9325826E+002
2.051205148182198E+003	3.7791085E+000	1.9323917E+002
2.051305148179672E+003	3.7842832E+000	1.9330920E+002
2.051405148177146E+003	3.7801197E+000	1.9330920E+002
2.051505148174620E+003	3.7806180E+000	1.9322643E+002
2.051605148172093E+003	3.7767048E+000	1.9325191E+002
2.051705148169567E+003	3.7802010E+000	1.9325826E+002
2.051805148167041E+003	3.7778101E+000	1.9332193E+002
2.051905148164515E+003	3.7790308E+000	1.9330283E+002
2.052005148161988E+003	3.7771459E+000	1.9334103E+002
2.052105148159462E+003	3.7786429E+000	1.9327101E+002
2.052205148156936E+003	3.7831821E+000	1.9325826E+002
2.052305148154410E+003	3.7802122E+000	1.9331557E+002
2.052405148151884E+003	3.7812417E+000	1.9332193E+002
2.052505148149357E+003	3.7766042E+000	1.9321370E+002
2.052605148146831E+003	3.7904403E+000	1.9330920E+002
2.052705148144305E+003	3.7787979E+000	1.9328372E+002
2.052805148141779E+003	3.7799013E+000	1.9329012E+002
2.052905148139253E+003	3.7823594E+000	1.9330920E+002
2.053005148136726E+003	3.7807260E+000	1.9327101E+002
2.053105148134200E+003	3.7769148E+000	1.9330920E+002
2.053205148131674E+003	3.7712162E+000	1.9323917E+002
2.053305148129148E+003	3.7698505E+000	1.9326463E+002
2.053405148126622E+003	3.7709675E+000	1.9330283E+002
2.053505148124095E+003	3.7682757E+000	1.9330920E+002
2.053605148121569E+003	3.7771595E+000	1.9332193E+002
2.053705148119043E+003	3.7766044E+000	1.9330283E+002
2.053805148116517E+003	3.7773807E+000	1.9333467E+002
2.053905148113990E+003	3.7806916E+000	1.9334103E+002
2.054005148111464E+003	3.7734323E+000	1.9325826E+002
2.054105148108938E+003	3.7757564E+000	1.9331557E+002
2.054205148106412E+003	3.7775092E+000	1.9327101E+002
2.054305148103886E+003	3.7870877E+000	1.9330920E+002
2.054405148101359E+003	3.7759976E+000	1.9325191E+002
2.054505148098833E+003	3.7843769E+000	1.9327736E+002
2.054605148096307E+003	3.7810171E+000	1.9330920E+002
2.054705148093781E+003	3.7792253E+000	1.9334103E+002
2.054805148091255E+003	3.7828553E+000	1.9334740E+002
2.054905148088728E+003	3.7818947E+000	1.9331557E+002
2.055005148086202E+003	3.7759104E+000	1.9325191E+002
2.055105148083676E+003	3.7756462E+000	1.9329012E+002
2.055205148081150E+003	3.7800996E+000	1.9329012E+002
2.055305148078623E+003	3.7873147E+000	1.9343018E+002
2.055405148076097E+003	3.7837865E+000	1.9325191E+002
2.055505148073571E+003	3.7799630E+000	1.9328372E+002
2.055605148071045E+003	3.7775881E+000	1.9334103E+002
2.055705148068519E+003	3.7754173E+000	1.9329012E+002
2.055805148065992E+003	3.7825055E+000	1.9326463E+002
2.055905148063466E+003	3.7836266E+000	1.9327736E+002
2.056005148060940E+003	3.7902846E+000	1.9326463E+002
2.056105148058414E+003	3.7875597E+000	1.9330283E+002
2.056205148055888E+003	3.7762923E+000	1.9330283E+002
2.056305148053361E+003	3.7804463E+000	1.9325191E+002
2.056405148050835E+003	3.7728019E+000	1.9329646E+002
2.056505148048309E+003	3.7709560E+000	1.9321370E+002
2.056605148045783E+003	3.7711718E+000	1.9334740E+002
2.056705148043256E+003	3.7743812E+000	1.9332829E+002
2.056805148040730E+003	3.7750294E+000	1.9332193E+002
2.056905148038204E+003	3.7730627E+000	1.9324553E+002
2.057005148035678E+003	3.7810264E+000	1.9327736E+002
2.057105148033152E+003	3.7828524E+000	1.9333467E+002
2.057205148030625E+003	3.7766392E+000	1.9327736E+002
2.057305148028099E+003	3.7785735E+000	1.9328372E+002
2.057405148025573E+003	3.7770958E+000	1.9331557E+002
2.057505148023047E+003	3.7758260E+000	1.9327101E+002
2.057605148020521E+003	3.7874231E+000	1.9329646E+002
2.057705148017994E+003	3.7883303E+000	1.9332193E+002
2.057805148015468E+003	3.7731404E+000	1.9327101E+002
2.057905148012942E+003	3.7773371E+000	1.9327101E+002
2.058005148010416E+003	3.7847795E+000	1.9330283E+002
2.058105148007890E+003	3.7737784E+000	1.9330920E+002
2.058205148005363E+003	3.7689517E+000	1.9327101E+002
2.058305148002837E+003	3.7678068E+000	1.9324553E+002
2.058405148000311E+003	3.7763093E+000	1.9332193E+002
2.058505147997785E+003	3.7828233E+000	1.9330283E+002
2.058605147995258E+003	3.7833962E+000	1.9334740E+002
2.058705147992732E+003	3.7827930E+000	1.9325191E+002
2.058805147990206E+003	3.7840075E+000	1.9329012E+002
2.058905147987680E+003	3.7820814E+000	1.9334103E+002
2.059005147985154E+003	3.7836733E+000	1.9325826E+002
2.059105147982627E+003	3.7826872E+000	1.9323280E+002
2.059205147980101E+003	3.7818432E+000	1.9323280E+002
2.059305147977575E+003	3.7797937E+000	1.9325826E+002
2.059405147975049E+003	3.7825222E+000	1.9334103E+002
2.059505147972523E+003	3.7803698E+000	1.9326463E+002
2.059605147969996E+003	3.7789369E+000	1.9336012E+002
2.059705147967470E+003	3.7787628E+000	1.9318187E+002
2.059805147964944E+003	3.7802227E+000	1.9330283E+002
2.059905147962418E+003	3.7763889E+000	1.9331557E+002
2.060005147959891E+003	3.7760017E+000	1.9325826E+002
2.060105147957365E+003	3.7769065E+000	1.9330920E+002
2.060205147954839E+003	3.7785468E+000	1.9332829E+002
2.060305147952313E+003	3.7745030E+000	1.9330283E+002
2.060405147949787E+003	3.7794816E+000	1.9331557E+002
2.060505147947260E+003	3.7772851E+000	1.9324553E+002
2.060605147944734E+003	3.7776206E+000	1.9325826E+002
2.060705147942208E+003	3.7797890E+000	1.9323917E+002
2.060805147939682E+003	3.7761664E+000	1.9327736E+002
2.060905147937156E+003	3.7774825E+000	1.9331557E+002
2.061005147934629E+003	3.7797091E+000	1.9330283E+002
2.061105147932103E+003	3.7758298E+000	1.9324553E+002
2.061205147929577E+003	3.7711241E+000	1.9323280E+002
2.061305147927051E+003	3.7679503E+000	1.9325191E+002
2.061405147924525E+003	3.7717283E+000	1.9330283E+002
2.061505147921998E+003	3.7795177E+000	1.9327736E+002
2.061605147919472E+003	3.7734561E+000	1.9329646E+002
2.061705147916946E+003	3.7762868E+000	1.9327736E+002
2.061805147914420E+003	3.7709284E+000	1.9328372E+002
2.061905147911893E+003	3.7751956E+000	1.9327101E+002
2.062005147909367E+003	3.7747850E+000	1.9325191E+002
2.062105147906841E+003	3.7753806E+000	1.9321370E+002
2.062205147904315E+003	3.7745554E+000	1.9331557E+002
2.062305147901789E+003	3.7770941E+000	1.9328372E+002
2.062405147899262E+003	3.7745836E+000	1.9325191E+002
2.062505147896736E+003	3.7798882E+000	1.9322008E+002
2.062605147894210E+003	3.7870755E+000	1.9332193E+002
2.062705147891684E+003	3.7787678E+000	1.9329012E+002
2.062805147889158E+003	3.7798965E+000	1.9329012E+002
2.062905147886631E+003	3.7739632E+000	1.9330283E+002
2.063005147884105E+003	3.7777793E+000	1.9325191E+002
2.063105147881579E+003	3.7762237E+000	1.9337286E+002
2.063205147879053E+003	3.7741418E+000	1.9330283E+002
2.063305147876526E+003	3.7745497E+000	1.9338560E+002
2.063405147874000E+003	3.7728786E+000	1.9330920E+002
2.063505147871474E+003	3.7818270E+000	1.9326463E+002
2.063605147868948E+003	3.7772424E+000	1.9331557E+002
2.063705147866422E+003	3.7824705E+000	1.9330920E+002
2.063805147863895E+003	3.7818723E+000	1.9331557E+002
2.063905147861369E+003	3.7797866E+000	1.9326463E+002
2.064005147858843E+003	3.7758448E+000	1.9329012E+002
2.064105147856317E+003	3.7716298E+000	1.9325826E+002
2.064205147853791E+003	3.7706580E+000	1.9327101E+002
2.064305147851264E+003	3.7740157E+000	1.9329012E+002
2.064405147848738E+003	3.7753539E+000	1.9330283E+002
2.064505147846212E+003	3.7783985E+000	1.9329012E+002
2.064605147843686E+003	3.7691348E+000	1.9332193E+002
2.064705147841159E+003	3.7821095E+000	1.9324553E+002
2.064805147838633E+003	3.7736528E+000	1.9335376E+002
2.064905147836107E+003	3.7774861E+000	1.9324553E+002
2.065005147833581E+003	3.7790730E+000	1.9326463E+002
2.065105147831055E+003	3.7747705E+000	1.9332829E+002
2.065205147828528E+003	3.7756865E+000	1.9325826E+002
2.065305147826002E+003	3.7802386E+000	1.9333467E+002
2.065405147823476E+003	3.7731478E+000	1.9331557E+002
2.065505147820950E+003	3.7807343E+000	1.9327101E+002
2.065605147818424E+003	3.7848246E+000	1.9329012E+002
2.065705147815897E+003	3.7826800E+000	1.9326463E+002
2.065805147813371E+003	3.7862220E+000	1.9327736E+002
2.065905147810845E+003	3.7784481E+000	1.9320097E+002
2.066005147808319E+003	3.7811573E+000	1.9329012E+002
2.066105147805793E+003	3.7794278E+000	1.9327101E+002
2.066205147803266E+003	3.7792468E+000	1.9336012E+002
2.066305147800740E+003	3.7785749E+000	1.9326463E+002
2.066405147798214E+003	3.7724631E+000	1.9325826E+002
2.066505147795688E+003	3.7731338E+000	1.9331557E+002
2.066605147793161E+003	3.7756290E+000	1.9335376E+002
2.066705147790635E+003	3.7798250E+000	1.9330283E+002
2.066805147788109E+003	3.7738566E+000	1.9329012E+002
2.066905147785583E+003	3.7824297E+000	1.9326463E+002
2.067005147783057E+003	3.7759719E+000	1.9319460E+002
2.067105147780530E+003	3.7775671E+000	1.9327736E+002
2.067205147778004E+003	3.7688916E+000	1.9324553E+002
2.067305147775478E+003	3.7666490E+000	1.9321370E+002
2.067405147772952E+003	3.7671700E+000	1.9325191E+002
2.067505147770426E+003	3.7693834E+000	1.9323917E+002
2.067605147767899E+003	3.7731013E+000	1.9327736E+002
2.067705147765373E+003	3.7675636E+000	1.9329012E+002
2.067805147762847E+003	3.7735043E+000	1.9332829E+002
2.067905147760321E+003	3.7753808E+000	1.9332193E+002
2.068005147757794E+003	3.7778318E+000	1.9329646E+002
2.068105147755268E+003	3.7837105E+000	1.9334103E+002
2.068205147752742E+003	3.7827408E+000	1.9332829E+002
2.068305147750216E+003	3.7913764E+000	1.9334740E+002
2.068405147747690E+003	3.7850680E+000	1.9330920E+002
2.068505147745163E+003	3.7874908E+000	1.9332193E+002
2.068605147742637E+003	3.7826996E+000	1.9325826E+002
2.068705147740111E+003	3.7831893E+000	1.9326463E+002
2.068805147737585E+003	3.7753620E+000	1.9329012E+002
2.068905147735059E+003	3.7764416E+000	1.9323280E+002
2.069005147732532E+003	3.7854934E+000	1.9335376E+002
2.069105147730006E+003	3.7769992E+000	1.9334103E+002
2.069205147727480E+003	3.7709501E+000	1.9325826E+002
2.069305147724954E+003	3.7735651E+000	1.9330283E+002
2.069405147722428E+003	3.7806208E+000	1.9330283E+002
2.069505147719901E+003	3.7770433E+000	1.9322643E+002
2.069605147717375E+003	3.7730291E+000	1.9332193E+002
2.069705147714849E+003	3.7822638E+000	1.9325191E+002
2.069805147712323E+003	3.7758508E+000	1.9323280E+002
2.069905147709796E+003	3.7723870E+000	1.9330283E+002
2.070005147707270E+003	3.7793310E+000	1.9325191E+002
2.070105147704744E+003	3.7848625E+000	1.9329012E+002
2.070205147702218E+003	3.7833903E+000	1.9330920E+002
2.070305147699692E+003	3.7786031E+000	1.9326463E+002
2.070405147697165E+003	3.7766535E+000	1.9330920E+002
2.070505147694639E+003	3.7871912E+000	1.9336650E+002
2.070605147692113E+003	3.7829652E+000	1.9331557E+002
2.070705147689587E+003	3.7853100E+000	1.9325191E+002
2.070805147687061E+003	3.7781985E+000	1.9323280E+002
2.070905147684534E+003	3.7804604E+000	1.9332193E+002
2.071005147682008E+003	3.7745802E+000	1.9334103E+002
2.071105147679482E+003	3.7720585E+000	1.9323280E+002
2.071205147676956E+003	3.7686594E+000	1.9333467E+002
2.071305147674429E+003	3.7779264E+000	1.9329012E+002
2.071405147671903E+003	3.7738035E+000	1.9327736E+002
2.071505147669377E+003	3.7729464E+000	1.9327736E+002
2.071605147666851E+003	3.7756307E+000	1.9328372E+002
2.071705147664325E+003	3.7751579E+000	1.9321370E+002
2.071805147661798E+003	3.7793615E+000	1.9334740E+002
2.071905147659272E+003	3.7744586E+000	1.9329646E+002
2.072005147656746E+003	3.7779953E+000	1.9333467E+002
2.072105147654220E+003	3.7808988E+000	1.9330283E+002
2.072205147651694E+003	3.7820110E+000	1.9327736E+002
2.072305147649167E+003	3.7836742E+000	1.9334740E+002
2.072405147646641E+003	3.7832835E+000	1.9330920E+002
2.072505147644115E+003	3.7799394E+000	1.9327736E+002
2.072605147641589E+003	3.7836809E+000	1.9331557E+002
2.072705147639062E+003	3.7728105E+000	1.9329012E+002
2.072805147636536E+003	3.7771723E+000	1.9330283E+002
2.072905147634010E+003	3.7726703E+000	1.9336012E+002
2.073005147631484E+003	3.7771060E+000	1.9330920E+002
2.073105147628958E+003	3.7801256E+000	1.9334103E+002
2.073205147626431E+003	3.7709310E+000	1.9328372E+002
2.073305147623905E+003	3.7672937E+000	1.9330920E+002
2.073405147621379E+003	3.7733819E+000	1.9328372E+002
2.073505147618853E+003	3.7656884E+000	1.9321370E+002
2.073605147616327E+003	3.7687593E+000	1.9336012E+002
2.073705147613800E+003	3.7685063E+000	1.9332829E+002
2.073805147611274E+003	3.7751613E+000	1.9326463E+002
2.073905147608748E+003	3.7775171E+000	1.9329646E+002
2.074005147606222E+003	3.7766948E+000	1.9325826E+002
2.074105147603696E+003	3.7717500E+000	1.9328372E+002
2.074205147601169E+003	3.7717581E+000	1.9329012E+002
