time/s	<Ewe/V>	I/mA	
2.436943338437632E+003	2.9283392E+000	9.6483818E+001
2.437043338435105E+003	2.9269574E+000	9.6572945E+001
2.437143338432579E+003	2.9280925E+000	9.6617516E+001
2.437243338430053E+003	2.9277141E+000	9.6496544E+001
2.437343338427527E+003	2.9286430E+000	9.6490181E+001
2.437443338425001E+003	2.9278243E+000	9.6490181E+001
2.437543338422474E+003	2.9284990E+000	9.6471085E+001
2.437643338419948E+003	2.9307528E+000	9.6572945E+001
2.437743338417422E+003	2.9281733E+000	9.6477440E+001
2.437843338414896E+003	2.9314275E+000	9.6490181E+001
2.437943338412369E+003	2.9275296E+000	9.6509285E+001
2.438043338409843E+003	2.9279542E+000	9.6502914E+001
2.438143338407317E+003	2.9295387E+000	9.6496544E+001
2.438243338404791E+003	2.9278224E+000	9.6509285E+001
2.438343338402265E+003	2.9277351E+000	9.6483818E+001
2.438443338399738E+003	2.9270480E+000	9.6496544E+001
2.438543338397212E+003	2.9241984E+000	9.6515648E+001
2.438643338394686E+003	2.9253869E+000	9.6490181E+001
2.438743338392160E+003	2.9262917E+000	9.6490181E+001
2.438843338389634E+003	2.9255145E+000	9.6522011E+001
2.438943338387107E+003	2.9256525E+000	9.6471085E+001
2.439043338384581E+003	2.9267321E+000	9.6458351E+001
2.439143338382055E+003	2.9263859E+000	9.6528389E+001
2.439243338379529E+003	2.9272175E+000	9.6509285E+001
2.439343338377003E+003	2.9279499E+000	9.6560219E+001
2.439443338374476E+003	2.9258907E+000	9.6477440E+001
2.439543338371950E+003	2.9275012E+000	9.6509285E+001
2.439643338369424E+003	2.9268942E+000	9.6509285E+001
2.439743338366898E+003	2.9271348E+000	9.6572945E+001
2.439843338364371E+003	2.9277656E+000	9.6547485E+001
2.439943338361845E+003	2.9272687E+000	9.6483818E+001
2.440043338359319E+003	2.9274137E+000	9.6534744E+001
2.440143338356793E+003	2.9266565E+000	9.6509285E+001
2.440243338354267E+003	2.9267797E+000	9.6464714E+001
2.440343338351740E+003	2.9265733E+000	9.6522011E+001
2.440443338349214E+003	2.9277930E+000	9.6432884E+001
2.440543338346688E+003	2.9282582E+000	9.6553848E+001
2.440643338344162E+003	2.9272792E+000	9.6522011E+001
2.440743338341636E+003	2.9272344E+000	9.6541115E+001
2.440843338339109E+003	2.9264863E+000	9.6490181E+001
2.440943338336583E+003	2.9257505E+000	9.6522011E+001
2.441043338334057E+003	2.9250922E+000	9.6451988E+001
2.441143338331531E+003	2.9262407E+000	9.6458351E+001
2.441243338329004E+003	2.9265609E+000	9.6451988E+001
2.441343338326478E+003	2.9247916E+000	9.6522011E+001
2.441443338323952E+003	2.9244988E+000	9.6515648E+001
2.441543338321426E+003	2.9231374E+000	9.6502914E+001
2.441643338318900E+003	2.9250898E+000	9.6471085E+001
2.441743338316373E+003	2.9252601E+000	9.6579315E+001
2.441843338313847E+003	2.9266675E+000	9.6547485E+001
2.441943338311321E+003	2.9282238E+000	9.6534744E+001
2.442043338308795E+003	2.9285510E+000	9.6490181E+001
2.442143338306269E+003	2.9277000E+000	9.6477440E+001
2.442243338303742E+003	2.9273190E+000	9.6458351E+001
2.442343338301216E+003	2.9277830E+000	9.6413788E+001
2.442443338298690E+003	2.9265447E+000	9.6553848E+001
2.442543338296164E+003	2.9243670E+000	9.6496544E+001
2.442643338293638E+003	2.9250162E+000	9.6522011E+001
2.442743338291111E+003	2.9243281E+000	9.6522011E+001
2.442843338288585E+003	2.9269540E+000	9.6515648E+001
2.442943338286059E+003	2.9264505E+000	9.6451988E+001
2.443043338283533E+003	2.9269710E+000	9.6502914E+001
2.443143338281006E+003	2.9254305E+000	9.6547485E+001
2.443243338278480E+003	2.9259033E+000	9.6534744E+001
2.443343338275954E+003	2.9259055E+000	9.6515648E+001
2.443443338273428E+003	2.9271049E+000	9.6585686E+001
2.443543338270902E+003	2.9262574E+000	9.6585686E+001
2.443643338268375E+003	2.9264724E+000	9.6547485E+001
2.443743338265849E+003	2.9262414E+000	9.6509285E+001
2.443843338263323E+003	2.9279697E+000	9.6509285E+001
2.443943338260797E+003	2.9296935E+000	9.6541115E+001
2.444043338258271E+003	2.9265840E+000	9.6509285E+001
2.444143338255744E+003	2.9280667E+000	9.6528389E+001
2.444243338253218E+003	2.9290061E+000	9.6528389E+001
2.444343338250692E+003	2.9280984E+000	9.6451988E+001
2.444443338248166E+003	2.9271450E+000	9.6464714E+001
2.444543338245639E+003	2.9310412E+000	9.6553848E+001
2.444643338243113E+003	2.9304161E+000	9.6458351E+001
2.444743338240587E+003	2.9330146E+000	9.6547485E+001
2.444843338238061E+003	2.9292519E+000	9.6534744E+001
2.444943338235535E+003	2.9292395E+000	9.6534744E+001
2.445043338233008E+003	2.9280798E+000	9.6534744E+001
2.445143338230482E+003	2.9296086E+000	9.6451988E+001
2.445243338227956E+003	2.9289753E+000	9.6528389E+001
2.445343338225430E+003	2.9314198E+000	9.6432884E+001
2.445443338222904E+003	2.9304059E+000	9.6471085E+001
2.445543338220377E+003	2.9279573E+000	9.6534744E+001
2.445643338217851E+003	2.9295917E+000	9.6541115E+001
2.445743338215325E+003	2.9281571E+000	9.6522011E+001
2.445843338212799E+003	2.9273489E+000	9.6585686E+001
2.445943338210272E+003	2.9290066E+000	9.6458351E+001
2.446043338207746E+003	2.9293950E+000	9.6553848E+001
2.446143338205220E+003	2.9288418E+000	9.6522011E+001
2.446243338202694E+003	2.9298928E+000	9.6515648E+001
2.446343338200168E+003	2.9297519E+000	9.6528389E+001
2.446443338197641E+003	2.9282279E+000	9.6541115E+001
2.446543338195115E+003	2.9304960E+000	9.6490181E+001
2.446643338192589E+003	2.9295406E+000	9.6528389E+001
2.446743338190063E+003	2.9284990E+000	9.6483818E+001
2.446843338187537E+003	2.9288633E+000	9.6477440E+001
2.446943338185010E+003	2.9291453E+000	9.6445610E+001
2.447043338182484E+003	2.9287796E+000	9.6515648E+001
2.447143338179958E+003	2.9267755E+000	9.6483818E+001
2.447243338177432E+003	2.9270742E+000	9.6483818E+001
2.447343338174906E+003	2.9279957E+000	9.6515648E+001
2.447443338172379E+003	2.9282928E+000	9.6496544E+001
2.447543338169853E+003	2.9272511E+000	9.6515648E+001
2.447643338167327E+003	2.9277282E+000	9.6547485E+001
2.447743338164801E+003	2.9252214E+000	9.6522011E+001
2.447843338162274E+003	2.9253364E+000	9.6490181E+001
2.447943338159748E+003	2.9275496E+000	9.6502914E+001
2.448043338157222E+003	2.9268298E+000	9.6528389E+001
2.448143338154696E+003	2.9264185E+000	9.6502914E+001
2.448243338152170E+003	2.9278247E+000	9.6490181E+001
2.448343338149643E+003	2.9265327E+000	9.6502914E+001
2.448443338147117E+003	2.9273298E+000	9.6502914E+001
2.448543338144591E+003	2.9265137E+000	9.6496544E+001
2.448643338142065E+003	2.9283271E+000	9.6471085E+001
2.448743338139539E+003	2.9277954E+000	9.6420143E+001
2.448843338137012E+003	2.9303775E+000	9.6483818E+001
2.448943338134486E+003	2.9329720E+000	9.6541115E+001
2.449043338131960E+003	2.9320290E+000	9.6509285E+001
2.449143338129434E+003	2.9326334E+000	9.6579315E+001
2.449243338126907E+003	2.9317284E+000	9.6445610E+001
2.449343338124381E+003	2.9322650E+000	9.6522011E+001
2.449443338121855E+003	2.9309549E+000	9.6522011E+001
2.449543338119329E+003	2.9295948E+000	9.6534744E+001
2.449643338116803E+003	2.9298787E+000	9.6515648E+001
2.449743338114276E+003	2.9301608E+000	9.6458351E+001
2.449843338111750E+003	2.9309170E+000	9.6496544E+001
2.449943338109224E+003	2.9302373E+000	9.6515648E+001
2.450043338106698E+003	2.9327817E+000	9.6490181E+001
2.450143338104172E+003	2.9294219E+000	9.6522011E+001
2.450243338101645E+003	2.9283068E+000	9.6471085E+001
2.450343338099119E+003	2.9284780E+000	9.6541115E+001
2.450443338096593E+003	2.9288812E+000	9.6496544E+001
2.450543338094067E+003	2.9288349E+000	9.6477440E+001
2.450643338091541E+003	2.9289985E+000	9.6464714E+001
2.450743338089014E+003	2.9294615E+000	9.6432884E+001
2.450843338086488E+003	2.9303298E+000	9.6502914E+001
2.450943338083962E+003	2.9302187E+000	9.6445610E+001
2.451043338081436E+003	2.9319482E+000	9.6477440E+001
2.451143338078909E+003	2.9290962E+000	9.6522011E+001
2.451243338076383E+003	2.9266806E+000	9.6477440E+001
2.451343338073857E+003	2.9279253E+000	9.6496544E+001
2.451443338071331E+003	2.9281502E+000	9.6401039E+001
2.451543338068805E+003	2.9276495E+000	9.6509285E+001
2.451643338066278E+003	2.9288664E+000	9.6496544E+001
2.451743338063752E+003	2.9259293E+000	9.6420143E+001
2.451843338061226E+003	2.9278815E+000	9.6420143E+001
2.451943338058700E+003	2.9293423E+000	9.6483818E+001
2.452043338056174E+003	2.9305642E+000	9.6490181E+001
2.452143338053647E+003	2.9293442E+000	9.6509285E+001
2.452243338051121E+003	2.9291143E+000	9.6471085E+001
2.452343338048595E+003	2.9267838E+000	9.6528389E+001
2.452443338046069E+003	2.9267969E+000	9.6572945E+001
2.452543338043542E+003	2.9273670E+000	9.6515648E+001
2.452643338041016E+003	2.9260750E+000	9.6451988E+001
2.452743338038490E+003	2.9256811E+000	9.6451988E+001
2.452843338035964E+003	2.9267945E+000	9.6528389E+001
2.452943338033438E+003	2.9257085E+000	9.6483818E+001
2.453043338030911E+003	2.9258893E+000	9.6509285E+001
2.453143338028385E+003	2.9260728E+000	9.6502914E+001
2.453243338025859E+003	2.9251795E+000	9.6464714E+001
2.453343338023333E+003	2.9241104E+000	9.6502914E+001
2.453443338020807E+003	2.9257169E+000	9.6509285E+001
2.453543338018280E+003	2.9257891E+000	9.6528389E+001
2.453643338015754E+003	2.9261715E+000	9.6502914E+001
2.453743338013228E+003	2.9277580E+000	9.6483818E+001
2.453843338010702E+003	2.9267251E+000	9.6502914E+001
2.453943338008175E+003	2.9278123E+000	9.6458351E+001
2.454043338005649E+003	2.9271150E+000	9.6509285E+001
2.454143338003123E+003	2.9286976E+000	9.6477440E+001
2.454243338000597E+003	2.9277101E+000	9.6483818E+001
2.454343337998071E+003	2.9298596E+000	9.6502914E+001
2.454443337995544E+003	2.9257154E+000	9.6458351E+001
2.454543337993018E+003	2.9307666E+000	9.6490181E+001
2.454643337990492E+003	2.9302731E+000	9.6502914E+001
2.454743337987966E+003	2.9302487E+000	9.6464714E+001
2.454843337985440E+003	2.9293165E+000	9.6515648E+001
2.454943337982913E+003	2.9296498E+000	9.6451988E+001
2.455043337980387E+003	2.9294827E+000	9.6509285E+001
2.455143337977861E+003	2.9267545E+000	9.6572945E+001
2.455243337975335E+003	2.9264328E+000	9.6483818E+001
2.455343337972809E+003	2.9271710E+000	9.6490181E+001
2.455443337970282E+003	2.9269722E+000	9.6509285E+001
2.455543337967756E+003	2.9270732E+000	9.6541115E+001
2.455643337965230E+003	2.9280219E+000	9.6471085E+001
2.455743337962704E+003	2.9279175E+000	9.6502914E+001
2.455843337960177E+003	2.9276481E+000	9.6490181E+001
2.455943337957651E+003	2.9271851E+000	9.6547485E+001
2.456043337955125E+003	2.9281452E+000	9.6509285E+001
2.456143337952599E+003	2.9264016E+000	9.6553848E+001
2.456243337950073E+003	2.9262023E+000	9.6483818E+001
2.456343337947546E+003	2.9278054E+000	9.6483818E+001
2.456443337945020E+003	2.9276245E+000	9.6477440E+001
2.456543337942494E+003	2.9288397E+000	9.6413788E+001
2.456643337939968E+003	2.9269042E+000	9.6541115E+001
2.456743337937442E+003	2.9264758E+000	9.6464714E+001
2.456843337934915E+003	2.9287870E+000	9.6490181E+001
2.456943337932389E+003	2.9305084E+000	9.6502914E+001
2.457043337929863E+003	2.9306731E+000	9.6451988E+001
2.457143337927337E+003	2.9306707E+000	9.6451988E+001
2.457243337924810E+003	2.9267449E+000	9.6496544E+001
2.457343337922284E+003	2.9293711E+000	9.6515648E+001
2.457443337919758E+003	2.9257932E+000	9.6509285E+001
2.457543337917232E+003	2.9279141E+000	9.6477440E+001
2.457643337914706E+003	2.9287715E+000	9.6509285E+001
2.457743337912179E+003	2.9275730E+000	9.6541115E+001
2.457843337909653E+003	2.9281883E+000	9.6458351E+001
2.457943337907127E+003	2.9301927E+000	9.6547485E+001
2.458043337904601E+003	2.9289002E+000	9.6490181E+001
2.458143337902075E+003	2.9310257E+000	9.6483818E+001
2.458243337899548E+003	2.9320712E+000	9.6471085E+001
2.458343337897022E+003	2.9297068E+000	9.6496544E+001
2.458443337894496E+003	2.9307318E+000	9.6458351E+001
2.458543337891970E+003	2.9283440E+000	9.6515648E+001
2.458643337889444E+003	2.9271810E+000	9.6451988E+001
2.458743337886917E+003	2.9281616E+000	9.6509285E+001
2.458843337884391E+003	2.9279454E+000	9.6515648E+001
2.458943337881865E+003	2.9285650E+000	9.6496544E+001
2.459043337879339E+003	2.9284251E+000	9.6534744E+001
2.459143337876812E+003	2.9257810E+000	9.6534744E+001
2.459243337874286E+003	2.9280789E+000	9.6528389E+001
2.459343337871760E+003	2.9272344E+000	9.6477440E+001
2.459443337869234E+003	2.9287837E+000	9.6522011E+001
2.459543337866708E+003	2.9305987E+000	9.6490181E+001
2.459643337864181E+003	2.9307032E+000	9.6515648E+001
2.459743337861655E+003	2.9303050E+000	9.6464714E+001
2.459843337859129E+003	2.9282598E+000	9.6477440E+001
2.459943337856603E+003	2.9279313E+000	9.6432884E+001
2.460043337854077E+003	2.9266477E+000	9.6477440E+001
2.460143337851550E+003	2.9284630E+000	9.6477440E+001
2.460243337849024E+003	2.9291356E+000	9.6496544E+001
2.460343337846498E+003	2.9276729E+000	9.6451988E+001
2.460443337843972E+003	2.9281292E+000	9.6477440E+001
2.460543337841445E+003	2.9274137E+000	9.6432884E+001
2.460643337838919E+003	2.9285114E+000	9.6445610E+001
2.460743337836393E+003	2.9277825E+000	9.6547485E+001
2.460843337833867E+003	2.9286253E+000	9.6496544E+001
2.460943337831341E+003	2.9282455E+000	9.6534744E+001
2.461043337828814E+003	2.9300520E+000	9.6490181E+001
2.461143337826288E+003	2.9270039E+000	9.6477440E+001
2.461243337823762E+003	2.9290299E+000	9.6541115E+001
2.461343337821236E+003	2.9271216E+000	9.6458351E+001
2.461443337818710E+003	2.9283922E+000	9.6439247E+001
2.461543337816183E+003	2.9267471E+000	9.6560219E+001
2.461643337813657E+003	2.9267516E+000	9.6553848E+001
2.461743337811131E+003	2.9298093E+000	9.6496544E+001
2.461843337808605E+003	2.9265680E+000	9.6553848E+001
2.461943337806078E+003	2.9270632E+000	9.6547485E+001
2.462043337803552E+003	2.9295750E+000	9.6439247E+001
2.462143337801026E+003	2.9289219E+000	9.6464714E+001
2.462243337798500E+003	2.9299419E+000	9.6509285E+001
2.462343337795974E+003	2.9303885E+000	9.6502914E+001
2.462443337793447E+003	2.9292905E+000	9.6528389E+001
2.462543337790921E+003	2.9279807E+000	9.6477440E+001
2.462643337788395E+003	2.9276164E+000	9.6534744E+001
2.462743337785869E+003	2.9270370E+000	9.6458351E+001
2.462843337783343E+003	2.9279096E+000	9.6528389E+001
2.462943337780816E+003	2.9268196E+000	9.6464714E+001
2.463043337778290E+003	2.9287510E+000	9.6432884E+001
2.463143337775764E+003	2.9276230E+000	9.6515648E+001
2.463243337773238E+003	2.9271533E+000	9.6477440E+001
2.463343337770712E+003	2.9280386E+000	9.6496544E+001
2.463443337768185E+003	2.9282300E+000	9.6509285E+001
2.463543337765659E+003	2.9296696E+000	9.6522011E+001
2.463643337763133E+003	2.9294982E+000	9.6534744E+001
2.463743337760607E+003	2.9291027E+000	9.6464714E+001
2.463843337758080E+003	2.9290724E+000	9.6515648E+001
2.463943337755554E+003	2.9310491E+000	9.6464714E+001
2.464043337753028E+003	2.9278996E+000	9.6490181E+001
2.464143337750502E+003	2.9270427E+000	9.6509285E+001
2.464243337747976E+003	2.9275272E+000	9.6432884E+001
2.464343337745449E+003	2.9305298E+000	9.6496544E+001
2.464443337742923E+003	2.9291010E+000	9.6451988E+001
2.464543337740397E+003	2.9303474E+000	9.6534744E+001
2.464643337737871E+003	2.9267476E+000	9.6496544E+001
2.464743337735345E+003	2.9294515E+000	9.6496544E+001
2.464843337732818E+003	2.9288728E+000	9.6585686E+001
2.464943337730292E+003	2.9293773E+000	9.6490181E+001
2.465043337727766E+003	2.9311395E+000	9.6522011E+001
2.465143337725240E+003	2.9294591E+000	9.6515648E+001
2.465243337722713E+003	2.9282818E+000	9.6502914E+001
2.465343337720187E+003	2.9279730E+000	9.6439247E+001
2.465443337717661E+003	2.9267721E+000	9.6566582E+001
2.465543337715135E+003	2.9290357E+000	9.6483818E+001
2.465643337712609E+003	2.9279888E+000	9.6451988E+001
2.465743337710082E+003	2.9272063E+000	9.6490181E+001
2.465843337707556E+003	2.9281042E+000	9.6490181E+001
2.465943337705030E+003	2.9285343E+000	9.6477440E+001
2.466043337702504E+003	2.9289606E+000	9.6477440E+001
2.466143337699978E+003	2.9254589E+000	9.6483818E+001
2.466243337697451E+003	2.9282219E+000	9.6572945E+001
2.466343337694925E+003	2.9283059E+000	9.6496544E+001
2.466443337692399E+003	2.9268942E+000	9.6502914E+001
2.466543337689873E+003	2.9277039E+000	9.6445610E+001
2.466643337687347E+003	2.9271135E+000	9.6477440E+001
2.466743337684820E+003	2.9264414E+000	9.6560219E+001
2.466843337682294E+003	2.9292047E+000	9.6426514E+001
2.466943337679768E+003	2.9301767E+000	9.6490181E+001
2.467043337677242E+003	2.9293725E+000	9.6445610E+001
2.467143337674715E+003	2.9319918E+000	9.6515648E+001
2.467243337672189E+003	2.9316885E+000	9.6572945E+001
2.467343337669663E+003	2.9296453E+000	9.6534744E+001
2.467443337667137E+003	2.9286718E+000	9.6483818E+001
2.467543337664611E+003	2.9336402E+000	9.6439247E+001
2.467643337662084E+003	2.9321604E+000	9.6490181E+001
2.467743337659558E+003	2.9313648E+000	9.6458351E+001
2.467843337657032E+003	2.9309096E+000	9.6477440E+001
2.467943337654506E+003	2.9281707E+000	9.6515648E+001
2.468043337651980E+003	2.9272974E+000	9.6534744E+001
2.468143337649453E+003	2.9299195E+000	9.6541115E+001
2.468243337646927E+003	2.9304762E+000	9.6445610E+001
2.468343337644401E+003	2.9271138E+000	9.6547485E+001
2.468443337641875E+003	2.9274871E+000	9.6483818E+001
2.468543337639348E+003	2.9273396E+000	9.6585686E+001
2.468643337636822E+003	2.9282687E+000	9.6496544E+001
2.468743337634296E+003	2.9278548E+000	9.6541115E+001
2.468843337631770E+003	2.9287944E+000	9.6534744E+001
2.468943337629244E+003	2.9296069E+000	9.6560219E+001
2.469043337626717E+003	2.9303255E+000	9.6451988E+001
2.469143337624191E+003	2.9302588E+000	9.6528389E+001
2.469243337621665E+003	2.9289212E+000	9.6483818E+001
2.469343337619139E+003	2.9293365E+000	9.6471085E+001
2.469443337616613E+003	2.9292667E+000	9.6522011E+001
2.469543337614086E+003	2.9285085E+000	9.6477440E+001
2.469643337611560E+003	2.9293716E+000	9.6515648E+001
2.469743337609034E+003	2.9289231E+000	9.6483818E+001
2.469843337606508E+003	2.9288695E+000	9.6515648E+001
2.469943337603981E+003	2.9286909E+000	9.6502914E+001
2.470043337601455E+003	2.9297352E+000	9.6445610E+001
2.470143337598929E+003	2.9314597E+000	9.6528389E+001
2.470243337596403E+003	2.9314792E+000	9.6502914E+001
2.470343337593877E+003	2.9286213E+000	9.6490181E+001
2.470443337591350E+003	2.9287388E+000	9.6477440E+001
2.470543337588824E+003	2.9308305E+000	9.6451988E+001
2.470643337586298E+003	2.9315987E+000	9.6407417E+001
2.470743337583772E+003	2.9310071E+000	9.6509285E+001
2.470843337581246E+003	2.9315841E+000	9.6483818E+001
2.470943337578719E+003	2.9306443E+000	9.6522011E+001
2.471043337576193E+003	2.9292247E+000	9.6541115E+001
2.471143337573667E+003	2.9299636E+000	9.6496544E+001
2.471243337571141E+003	2.9306257E+000	9.6534744E+001
2.471343337568615E+003	2.9302235E+000	9.6547485E+001
2.471443337566088E+003	2.9308233E+000	9.6451988E+001
2.471543337563562E+003	2.9283485E+000	9.6515648E+001
2.471643337561036E+003	2.9290588E+000	9.6496544E+001
2.471743337558510E+003	2.9303205E+000	9.6471085E+001
2.471843337555983E+003	2.9297581E+000	9.6458351E+001
2.471943337553457E+003	2.9287286E+000	9.6528389E+001
2.472043337550931E+003	2.9287348E+000	9.6553848E+001
2.472143337548405E+003	2.9294336E+000	9.6553848E+001
2.472243337545879E+003	2.9279230E+000	9.6502914E+001
2.472343337543352E+003	2.9279895E+000	9.6547485E+001
2.472443337540826E+003	2.9271259E+000	9.6464714E+001
2.472543337538300E+003	2.9286892E+000	9.6509285E+001
2.472643337535774E+003	2.9273615E+000	9.6458351E+001
2.472743337533248E+003	2.9274933E+000	9.6477440E+001
2.472843337530721E+003	2.9295313E+000	9.6458351E+001
2.472943337528195E+003	2.9285045E+000	9.6464714E+001
2.473043337525669E+003	2.9330366E+000	9.6477440E+001
2.473143337523143E+003	2.9284873E+000	9.6553848E+001
2.473243337520616E+003	2.9325852E+000	9.6509285E+001
2.473343337518090E+003	2.9310279E+000	9.6528389E+001
2.473443337515564E+003	2.9330750E+000	9.6502914E+001
2.473543337513038E+003	2.9301462E+000	9.6566582E+001
2.473643337510512E+003	2.9300418E+000	9.6490181E+001
2.473743337507985E+003	2.9272890E+000	9.6477440E+001
2.473843337505459E+003	2.9271870E+000	9.6432884E+001
2.473943337502933E+003	2.9259238E+000	9.6509285E+001
2.474043337500407E+003	2.9281754E+000	9.6534744E+001
2.474143337497881E+003	2.9274976E+000	9.6496544E+001
2.474243337495354E+003	2.9283125E+000	9.6477440E+001
2.474343337492828E+003	2.9287319E+000	9.6541115E+001
2.474443337490302E+003	2.9286592E+000	9.6477440E+001
2.474543337487776E+003	2.9280324E+000	9.6471085E+001
2.474643337485250E+003	2.9281089E+000	9.6509285E+001
2.474743337482723E+003	2.9296079E+000	9.6502914E+001
2.474843337480197E+003	2.9305890E+000	9.6451988E+001
2.474943337477671E+003	2.9291131E+000	9.6553848E+001
2.475043337475145E+003	2.9284656E+000	9.6471085E+001
2.475143337472618E+003	2.9302433E+000	9.6464714E+001
2.475243337470092E+003	2.9318471E+000	9.6509285E+001
2.475343337467566E+003	2.9294772E+000	9.6509285E+001
2.475443337465040E+003	2.9277630E+000	9.6541115E+001
2.475543337462514E+003	2.9281046E+000	9.6445610E+001
2.475643337459987E+003	2.9273834E+000	9.6509285E+001
2.475743337457461E+003	2.9264317E+000	9.6451988E+001
2.475843337454935E+003	2.9268038E+000	9.6451988E+001
2.475943337452409E+003	2.9257505E+000	9.6490181E+001
2.476043337449883E+003	2.9273484E+000	9.6509285E+001
2.476143337447356E+003	2.9263334E+000	9.6483818E+001
2.476243337444830E+003	2.9273934E+000	9.6477440E+001
2.476343337442304E+003	2.9278541E+000	9.6502914E+001
2.476443337439778E+003	2.9267507E+000	9.6483818E+001
2.476543337437251E+003	2.9280870E+000	9.6483818E+001
2.476643337434725E+003	2.9298093E+000	9.6534744E+001
2.476743337432199E+003	2.9294071E+000	9.6528389E+001
2.476843337429673E+003	2.9257777E+000	9.6458351E+001
2.476943337427147E+003	2.9278958E+000	9.6522011E+001
2.477043337424620E+003	2.9276760E+000	9.6483818E+001
2.477143337422094E+003	2.9280183E+000	9.6426514E+001
2.477243337419568E+003	2.9294155E+000	9.6509285E+001
2.477343337417042E+003	2.9323425E+000	9.6528389E+001
2.477443337414516E+003	2.9281187E+000	9.6522011E+001
2.477543337411989E+003	2.9267104E+000	9.6502914E+001
2.477643337409463E+003	2.9280589E+000	9.6502914E+001
2.477743337406937E+003	2.9299109E+000	9.6451988E+001
2.477843337404411E+003	2.9281142E+000	9.6458351E+001
2.477943337401884E+003	2.9277415E+000	9.6579315E+001
2.478043337399358E+003	2.9278934E+000	9.6541115E+001
2.478143337396832E+003	2.9285979E+000	9.6420143E+001
2.478243337394306E+003	2.9302337E+000	9.6522011E+001
2.478343337391780E+003	2.9286966E+000	9.6439247E+001
2.478443337389253E+003	2.9271696E+000	9.6515648E+001
2.478543337386727E+003	2.9273407E+000	9.6496544E+001
2.478643337384201E+003	2.9272125E+000	9.6483818E+001
2.478743337381675E+003	2.9243059E+000	9.6515648E+001
2.478843337379149E+003	2.9268534E+000	9.6483818E+001
2.478943337376622E+003	2.9258165E+000	9.6458351E+001
2.479043337374096E+003	2.9274950E+000	9.6547485E+001
2.479143337371570E+003	2.9297090E+000	9.6445610E+001
2.479243337369044E+003	2.9272311E+000	9.6483818E+001
2.479343337366518E+003	2.9266357E+000	9.6477440E+001
2.479443337363991E+003	2.9267066E+000	9.6439247E+001
2.479543337361465E+003	2.9265797E+000	9.6490181E+001
2.479643337358939E+003	2.9244342E+000	9.6534744E+001
2.479743337356413E+003	2.9238114E+000	9.6490181E+001
2.479843337353886E+003	2.9253533E+000	9.6534744E+001
2.479943337351360E+003	2.9261112E+000	9.6464714E+001
2.480043337348834E+003	2.9267402E+000	9.6490181E+001
2.480143337346308E+003	2.9283466E+000	9.6483818E+001
2.480243337343782E+003	2.9259603E+000	9.6496544E+001
2.480343337341255E+003	2.9282444E+000	9.6515648E+001
2.480443337338729E+003	2.9267588E+000	9.6426514E+001
2.480543337336203E+003	2.9273546E+000	9.6490181E+001
2.480643337333677E+003	2.9275501E+000	9.6483818E+001
2.480743337331151E+003	2.9269161E+000	9.6439247E+001
2.480843337328624E+003	2.9272015E+000	9.6541115E+001
2.480943337326098E+003	2.9278185E+000	9.6502914E+001
2.481043337323572E+003	2.9251754E+000	9.6592041E+001
2.481143337321046E+003	2.9262679E+000	9.6496544E+001
2.481243337318519E+003	2.9262290E+000	9.6515648E+001
2.481343337315993E+003	2.9302018E+000	9.6464714E+001
2.481443337313467E+003	2.9299414E+000	9.6522011E+001
2.481543337310941E+003	2.9258924E+000	9.6445610E+001
2.481643337308415E+003	2.9261737E+000	9.6477440E+001
2.481743337305888E+003	2.9242935E+000	9.6483818E+001
2.481843337303362E+003	2.9261289E+000	9.6534744E+001
2.481943337300836E+003	2.9267538E+000	9.6522011E+001
2.482043337298310E+003	2.9275548E+000	9.6502914E+001
2.482143337295784E+003	2.9278939E+000	9.6471085E+001
2.482243337293257E+003	2.9283502E+000	9.6483818E+001
2.482343337290731E+003	2.9297748E+000	9.6502914E+001
2.482443337288205E+003	2.9301445E+000	9.6515648E+001
2.482543337285679E+003	2.9278908E+000	9.6509285E+001
2.482643337283153E+003	2.9244514E+000	9.6490181E+001
2.482743337280626E+003	2.9288514E+000	9.6483818E+001
2.482843337278100E+003	2.9318430E+000	9.6509285E+001
2.482943337275574E+003	2.9284296E+000	9.6451988E+001
2.483043337273048E+003	2.9291244E+000	9.6528389E+001
2.483143337270521E+003	2.9281580E+000	9.6483818E+001
2.483243337267995E+003	2.9312253E+000	9.6477440E+001
2.483343337265469E+003	2.9292316E+000	9.6477440E+001
2.483443337262943E+003	2.9285548E+000	9.6604790E+001
2.483543337260417E+003	2.9294035E+000	9.6432884E+001
2.483643337257890E+003	2.9304867E+000	9.6477440E+001
2.483743337255364E+003	2.9275558E+000	9.6547485E+001
2.483843337252838E+003	2.9281240E+000	9.6451988E+001
2.483943337250312E+003	2.9244859E+000	9.6528389E+001
2.484043337247786E+003	2.9263821E+000	9.6464714E+001
2.484143337245259E+003	2.9251499E+000	9.6445610E+001
2.484243337242733E+003	2.9254355E+000	9.6445610E+001
2.484343337240207E+003	2.9286387E+000	9.6394684E+001
2.484443337237681E+003	2.9287300E+000	9.6547485E+001
2.484543337235154E+003	2.9294236E+000	9.6534744E+001
2.484643337232628E+003	2.9302051E+000	9.6509285E+001
2.484743337230102E+003	2.9306345E+000	9.6509285E+001
2.484843337227576E+003	2.9280882E+000	9.6547485E+001
2.484943337225050E+003	2.9262834E+000	9.6458351E+001
2.485043337222523E+003	2.9277813E+000	9.6477440E+001
